STRUCTURE,STRUCTURE_ID,ACTION,FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,SEX,SEX_LABEL,AGE,AGE_LABEL,URBANISATION,URBANISATION_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3,COMP_BREAKDOWN_3_LABEL,TIME_PERIOD,OBS_VALUE,AGG_METHOD,AGG_METHOD_LABEL,DECIMALS,DECIMALS_LABEL,DATABASE_ID,DATABASE_ID_LABEL,COMMENT_TS,UNIT_MULT,UNIT_MULT_LABEL,DATA_SOURCE,DATA_SOURCE_LABEL,UNIT_TYPE,UNIT_TYPE_LABEL,TIME_FORMAT,TIME_FORMAT_LABEL,COMMENT_OBS,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,ARG,Argentina,WB_WDI_SH_STA_WAST_ZS,"Prevalence of wasting, weight for height (% of children under 5)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,1.7,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Prevalence of wasting, weight for height (% of children under 5)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,BGD,Bangladesh,WB_WDI_SH_STA_WAST_ZS,"Prevalence of wasting, weight for height (% of children under 5)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,8.4,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Prevalence of wasting, weight for height (% of children under 5)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,BEN,Benin,WB_WDI_SH_STA_WAST_ZS,"Prevalence of wasting, weight for height (% of children under 5)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,5.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Prevalence of wasting, weight for height (% of children under 5)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,BFA,Burkina Faso,WB_WDI_SH_STA_WAST_ZS,"Prevalence of wasting, weight for height (% of children under 5)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,8.4,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Prevalence of wasting, weight for height (% of children under 5)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,BDI,Burundi,WB_WDI_SH_STA_WAST_ZS,"Prevalence of wasting, weight for height (% of children under 5)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,4.8,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Prevalence of wasting, weight for height (% of children under 5)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,CPV,Cabo Verde,WB_WDI_SH_STA_WAST_ZS,"Prevalence of wasting, weight for height (% of children under 5)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,2.4,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Prevalence of wasting, weight for height (% of children under 5)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,CMR,Cameroon,WB_WDI_SH_STA_WAST_ZS,"Prevalence of wasting, weight for height (% of children under 5)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,4.3,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Prevalence of wasting, weight for height (% of children under 5)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,CAF,Central African Republic,WB_WDI_SH_STA_WAST_ZS,"Prevalence of wasting, weight for height (% of children under 5)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,6.5,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Prevalence of wasting, weight for height (% of children under 5)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,TCD,Chad,WB_WDI_SH_STA_WAST_ZS,"Prevalence of wasting, weight for height (% of children under 5)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,13.6,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Prevalence of wasting, weight for height (% of children under 5)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,CRI,Costa Rica,WB_WDI_SH_STA_WAST_ZS,"Prevalence of wasting, weight for height (% of children under 5)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,1.8,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Prevalence of wasting, weight for height (% of children under 5)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,FIN,Finland,WB_WDI_SH_STA_WAST_ZS,"Prevalence of wasting, weight for height (% of children under 5)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,1.1,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Prevalence of wasting, weight for height (% of children under 5)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,GMB,"Gambia, The",WB_WDI_SH_STA_WAST_ZS,"Prevalence of wasting, weight for height (% of children under 5)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,6.2,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Prevalence of wasting, weight for height (% of children under 5)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,GEO,Georgia,WB_WDI_SH_STA_WAST_ZS,"Prevalence of wasting, weight for height (% of children under 5)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,0.6,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Prevalence of wasting, weight for height (% of children under 5)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,GIN,Guinea,WB_WDI_SH_STA_WAST_ZS,"Prevalence of wasting, weight for height (% of children under 5)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,9.2,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Prevalence of wasting, weight for height (% of children under 5)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,IDN,Indonesia,WB_WDI_SH_STA_WAST_ZS,"Prevalence of wasting, weight for height (% of children under 5)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,10.5,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Prevalence of wasting, weight for height (% of children under 5)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,IRQ,Iraq,WB_WDI_SH_STA_WAST_ZS,"Prevalence of wasting, weight for height (% of children under 5)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,3.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Prevalence of wasting, weight for height (% of children under 5)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,JAM,Jamaica,WB_WDI_SH_STA_WAST_ZS,"Prevalence of wasting, weight for height (% of children under 5)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,3.2,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Prevalence of wasting, weight for height (% of children under 5)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,KIR,Kiribati,WB_WDI_SH_STA_WAST_ZS,"Prevalence of wasting, weight for height (% of children under 5)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,3.5,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Prevalence of wasting, weight for height (% of children under 5)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,KWT,Kuwait,WB_WDI_SH_STA_WAST_ZS,"Prevalence of wasting, weight for height (% of children under 5)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,2.2,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Prevalence of wasting, weight for height (% of children under 5)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,KGZ,Kyrgyz Republic,WB_WDI_SH_STA_WAST_ZS,"Prevalence of wasting, weight for height (% of children under 5)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,2.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Prevalence of wasting, weight for height (% of children under 5)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,LSO,Lesotho,WB_WDI_SH_STA_WAST_ZS,"Prevalence of wasting, weight for height (% of children under 5)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,2.1,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Prevalence of wasting, weight for height (% of children under 5)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,MDG,Madagascar,WB_WDI_SH_STA_WAST_ZS,"Prevalence of wasting, weight for height (% of children under 5)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,6.4,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Prevalence of wasting, weight for height (% of children under 5)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,MWI,Malawi,WB_WDI_SH_STA_WAST_ZS,"Prevalence of wasting, weight for height (% of children under 5)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,1.5,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Prevalence of wasting, weight for height (% of children under 5)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,MLI,Mali,WB_WDI_SH_STA_WAST_ZS,"Prevalence of wasting, weight for height (% of children under 5)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,9.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Prevalence of wasting, weight for height (% of children under 5)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,MRT,Mauritania,WB_WDI_SH_STA_WAST_ZS,"Prevalence of wasting, weight for height (% of children under 5)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,11.5,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Prevalence of wasting, weight for height (% of children under 5)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,MNG,Mongolia,WB_WDI_SH_STA_WAST_ZS,"Prevalence of wasting, weight for height (% of children under 5)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,0.9,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Prevalence of wasting, weight for height (% of children under 5)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,MNE,Montenegro,WB_WDI_SH_STA_WAST_ZS,"Prevalence of wasting, weight for height (% of children under 5)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,2.2,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Prevalence of wasting, weight for height (% of children under 5)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,MMR,Myanmar,WB_WDI_SH_STA_WAST_ZS,"Prevalence of wasting, weight for height (% of children under 5)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,7.4,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Prevalence of wasting, weight for height (% of children under 5)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,NER,Niger,WB_WDI_SH_STA_WAST_ZS,"Prevalence of wasting, weight for height (% of children under 5)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,14.1,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Prevalence of wasting, weight for height (% of children under 5)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,NGA,Nigeria,WB_WDI_SH_STA_WAST_ZS,"Prevalence of wasting, weight for height (% of children under 5)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,6.8,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Prevalence of wasting, weight for height (% of children under 5)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,PAK,Pakistan,WB_WDI_SH_STA_WAST_ZS,"Prevalence of wasting, weight for height (% of children under 5)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,7.1,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Prevalence of wasting, weight for height (% of children under 5)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,PER,Peru,WB_WDI_SH_STA_WAST_ZS,"Prevalence of wasting, weight for height (% of children under 5)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,0.5,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Prevalence of wasting, weight for height (% of children under 5)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,PHL,Philippines,WB_WDI_SH_STA_WAST_ZS,"Prevalence of wasting, weight for height (% of children under 5)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,5.5,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Prevalence of wasting, weight for height (% of children under 5)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,RWA,Rwanda,WB_WDI_SH_STA_WAST_ZS,"Prevalence of wasting, weight for height (% of children under 5)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,2.1,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Prevalence of wasting, weight for height (% of children under 5)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,SAU,Saudi Arabia,WB_WDI_SH_STA_WAST_ZS,"Prevalence of wasting, weight for height (% of children under 5)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,3.9,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Prevalence of wasting, weight for height (% of children under 5)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,SEN,Senegal,WB_WDI_SH_STA_WAST_ZS,"Prevalence of wasting, weight for height (% of children under 5)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,7.8,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Prevalence of wasting, weight for height (% of children under 5)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,SUR,Suriname,WB_WDI_SH_STA_WAST_ZS,"Prevalence of wasting, weight for height (% of children under 5)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,5.5,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Prevalence of wasting, weight for height (% of children under 5)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,TZA,Tanzania,WB_WDI_SH_STA_WAST_ZS,"Prevalence of wasting, weight for height (% of children under 5)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,3.5,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Prevalence of wasting, weight for height (% of children under 5)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,TUN,Tunisia,WB_WDI_SH_STA_WAST_ZS,"Prevalence of wasting, weight for height (% of children under 5)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,2.1,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Prevalence of wasting, weight for height (% of children under 5)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
